price,bedrooms,bathrooms,sqft_living,sqft_lot,yr_built,lat,long
610000,3,1,1180,3400,1907,47.6376,-122.353
405000,2,0.75,1160,15029,1937,47.6929,-121.87
720000,4,4,3200,7708,2004,47.5816,-121.97
442000,5,3,2560,5445,1927,47.5502,-122.311
650000,5,2.75,2550,5040,1902,47.6136,-122.299
263500,3,1.75,1330,9917,1981,47.4478,-122.161
300000,2,1,1220,75794,1963,47.4219,-122.007
266000,3,2.5,1805,3402,2009,47.3521,-122.212
930000,4,4,6050,84942,2009,47.7466,-122.029
530000,4,2.5,2320,5493,2004,47.7727,-122.229
180000,3,1,1384,8960,1965,47.3062,-122.371
264000,3,1.5,1820,10608,1962,47.3366,-122.306
730000,2,2.25,2130,4920,1941,47.573,-122.409
439000,4,2.25,2060,10070,1975,47.7258,-122.177
268500,4,1.75,1420,7500,1981,47.4025,-122.176
330000,3,1.75,1510,15744,1985,47.476,-121.755
640000,3,2.5,2160,4000,1903,47.6045,-122.307
900000,3,2.5,3180,12600,1978,47.6366,-122.058
370000,3,2.25,2110,13300,1985,47.3725,-122.06
685000,3,2,2060,2900,1931,47.5897,-122.292
265000,3,1.75,1820,32666,1966,47.1803,-121.974
290000,3,2.5,1610,2937,2006,47.4489,-122.188
296000,4,2.5,1780,3600,2006,47.3665,-122.017
360000,4,2.5,1840,9611,1996,47.4964,-122.251
240500,3,1.75,1460,10584,1997,47.492,-122.317
372500,2,2.5,1400,2958,2007,47.5496,-122.373
595000,3,2.5,3370,14402,2004,47.5008,-121.776
515000,4,3,3590,8249,1997,47.2846,-122.341
1220000,4,2.25,3200,15367,1962,47.5494,-122.216
399950,4,2,2420,31465,1984,47.3131,-122.115
185000,3,1.75,1430,10816,1994,47.3122,-121.996
460000,3,1.75,1440,7070,1980,47.6947,-122.125
435500,3,2.25,1450,4789,1985,47.5665,-122.018
469000,4,2.75,3550,13938,1966,47.425,-122.283
531000,2,3,1270,1175,2000,47.6634,-122.34
443500,2,1,940,6804,1949,47.7047,-122.373
223000,3,2,1670,6824,1990,47.3666,-122.084
590000,4,3.5,3100,15842,1996,47.7466,-122.242
650000,3,2,1870,3388,1925,47.6372,-122.395
533600,3,2.5,1930,5080,1990,47.5694,-122.001
695000,3,2.75,2540,4694,2005,47.6214,-122.024
242000,3,1.75,1280,7524,1988,47.3961,-122.188
425000,3,2.25,1820,8814,1967,47.7162,-122.309
525000,3,2.25,1490,9414,1981,47.6844,-122.113
485000,3,2.5,1880,5502,1988,47.5737,-122.018
175000,3,1,1250,9775,1971,47.4474,-121.771
210000,3,2,1440,7210,1983,47.3128,-122.184
577000,3,2.5,2060,5750,1976,47.5671,-122.391
200000,3,1.5,1210,10588,1958,47.2876,-122.212
605000,2,1.75,1760,5000,1927,47.682,-122.372
325000,3,1,990,6750,1947,47.7125,-122.331
289500,3,1,960,6400,1944,47.496,-122.239
559950,3,2.5,1660,1458,2014,47.5876,-122.309
1040000,3,1.75,1900,9375,1941,47.6821,-122.273
543500,3,2.25,1270,2790,1970,47.6581,-122.396
480000,4,2.25,3250,34293,1983,47.3496,-122.094
565000,2,1.75,1330,6000,1914,47.6539,-122.396
426700,3,1.75,2080,7700,1968,47.5375,-122.178
650000,3,2.5,2690,11575,1957,47.7605,-122.267
542000,2,1,890,3060,1910,47.6663,-122.326
415000,3,1.75,1070,8000,1977,47.6978,-122.13
214000,3,1,1200,8316,1953,47.3221,-122.215
245000,3,1.5,1360,8910,1949,47.4488,-122.275
314500,3,2,2050,13303,1993,47.2681,-122.31
1120000,3,1.5,3000,5750,1924,47.5821,-122.39
305000,4,2.5,2250,9091,1982,47.336,-122.269
595000,5,2.75,3740,6750,1978,47.7679,-122.261
729500,3,2.5,1660,1091,2015,47.5818,-122.402
430000,3,2.5,2360,6699,2003,47.5317,-121.853
240000,3,1.75,1760,6500,1987,47.3647,-122.05
545000,3,1.75,1680,6200,1916,47.5338,-122.384
530000,3,1.75,1320,2500,1918,47.6681,-122.305
157000,1,1,870,26326,1939,47.4152,-122.3
425000,4,1,1260,7645,1925,47.5044,-122.35
521000,4,1.75,2020,36400,1976,47.7627,-122.076
325000,3,1,1920,6862,1952,47.5193,-122.274
597500,3,2,2150,5400,1911,47.555,-122.379
337000,3,2.5,1470,3976,1999,47.526,-121.826
1000000,3,2.5,3180,10492,1991,47.655,-122.124
3070000,3,2.5,3930,55867,1957,47.7022,-122.224
495000,3,1,990,6000,1943,47.6718,-122.267
748000,4,3.5,2770,3330,2001,47.6327,-122.109
888000,3,1.5,1250,8710,1953,47.6245,-122.198
496500,4,2.5,2250,14440,1967,47.5221,-122.045
475000,3,2.5,1640,5097,1969,47.7522,-122.278
312000,3,1.5,1255,1374,2004,47.7145,-122.311
323000,3,1,1290,12231,1976,47.7404,-122.11
331000,3,1.75,1300,9079,1986,47.4834,-122.159
306000,3,1.5,1220,1086,2007,47.7049,-122.353
655000,4,2.5,2630,4000,2002,47.6915,-122.381
290000,3,1.5,1950,15954,1959,47.336,-122.319
1250000,4,3.25,3160,5000,1965,47.6597,-122.274
435000,4,2.5,1700,6380,1940,47.6988,-122.319
664000,4,2.75,2510,11880,1978,47.5427,-122.181
865000,4,1.75,1800,4180,1921,47.6462,-122.318
385000,3,1.75,1800,18000,1968,47.4406,-122.146
497000,3,2.25,1870,9315,1975,47.705,-122.202
280000,2,1,1010,3000,1925,47.4965,-121.785
188000,2,1.5,1120,17487,1924,47.5024,-122.271
478500,3,1,2090,4755,1969,47.5304,-122.387
1150000,4,3.5,4370,18361,2001,47.544,-121.872
799000,4,3,2580,209523,1984,47.6932,-122.006
609900,4,2.5,3190,7399,2006,47.3558,-122.004
413000,4,3.5,2380,5809,1995,47.5536,-122.359
400000,4,1,1420,4875,1930,47.6942,-122.321
802541,5,2.75,2990,6768,2014,47.5462,-122.182
320000,3,2.5,2680,7757,1990,47.2918,-122.346
507000,4,2.5,2730,7649,2006,47.5441,-121.882
387500,3,1,1220,8329,1946,47.6982,-122.298
396000,3,1,1500,12616,1967,47.7415,-122.101
1480000,5,2.5,4570,19252,1965,47.5553,-122.22
359900,4,2.25,2470,7698,1983,47.4406,-122.141
410000,2,1,800,4342,1927,47.6997,-122.316
690000,4,2.5,2900,23488,1992,47.6726,-122.03
245000,3,2,1410,5760,1985,47.3702,-122.185
700000,5,2.5,2830,25958,1979,47.5896,-122.083
268000,4,1.75,1680,9966,1977,47.3923,-122.311
225000,3,1.75,1760,26055,1979,47.3664,-122.1
980000,4,2.25,2240,11034,1976,47.5894,-122.195
195000,2,1,820,5100,1953,47.5156,-122.262
480000,4,2,2180,10575,1950,47.589,-122.177
485000,4,2,1400,3600,1900,47.6385,-122.37
130000,2,1,880,9000,1928,47.4672,-122.291
325000,2,1,1060,5703,1946,47.3444,-122.327
440000,3,1.75,1530,7245,1984,47.731,-122.191
550000,4,1.75,2480,14782,1958,47.7646,-122.271
310000,3,1.75,1490,7150,1967,47.5015,-122.124
530000,3,2.5,3660,39478,1989,47.2413,-121.972
243000,3,1.75,1450,12125,1981,47.3575,-122.28
639000,4,2.5,2210,9875,1990,47.6285,-122.025
215000,4,1,1130,7400,1969,47.3437,-122.316
405000,5,1.75,1550,10500,1961,47.7573,-122.22
250000,4,1.75,1710,7140,1968,47.3745,-122.275
405500,3,1.5,1010,8108,1954,47.7359,-122.309
452000,6,2.25,2660,13579,1937,47.7142,-122.286
730000,6,2.25,2660,13579,1937,47.7142,-122.286
267000,3,2,1300,9644,1994,47.3131,-121.998
565000,2,1,960,4080,1911,47.6893,-122.349
1580000,4,3.25,4670,51836,1988,47.635,-122.164
636000,3,2.5,2140,2770,2007,47.6664,-122.131
350000,5,3,2520,5500,2004,47.4938,-122.255
320000,3,1.5,1650,9380,1978,47.4525,-122.162
210000,2,1.75,1440,5680,1978,47.3825,-122.319
245000,2,1,1050,5900,1950,47.5326,-122.376
328000,3,1.75,1470,7650,1983,47.4818,-122.161
985000,4,2.25,4230,37769,1989,47.7287,-122.077
315000,3,2.25,1540,17424,1992,47.4429,-121.759
403000,3,2.75,2090,8354,2012,47.7336,-121.965
550000,3,2,2380,17950,1934,47.7591,-122.28
347500,4,2.5,2156,3562,2012,47.3591,-122.201
365000,4,2.25,2070,8893,1986,47.4388,-122.162
588000,3,1,1910,8167,1951,47.7004,-122.368
605000,3,1.75,1920,7400,1977,47.5633,-122.131
1300000,3,3.25,3400,5979,1937,47.6585,-122.273
233000,3,2,1400,9177,1974,47.3415,-122.272
459000,2,1.75,1170,4887,1929,47.695,-122.366
740000,3,2,2100,72745,1995,47.7479,-122.062
305000,3,1,1160,9750,1967,47.7422,-122.073
395000,3,1,1500,4000,1925,47.6921,-122.38
560000,4,2.5,2940,6000,2000,47.7533,-122.198
650000,4,1.75,2010,5070,1963,47.5793,-122.402
449950,3,2.5,2170,4912,2003,47.7767,-122.239
517500,3,1.5,1430,5200,1940,47.6988,-122.387
435000,4,1.5,1510,6460,1970,47.7121,-122.214
950000,3,1.75,2150,4200,1960,47.5671,-122.405
447000,3,1,1370,6001,1944,47.5646,-122.317
699800,2,2.5,2380,6600,2010,47.717,-122.02
850000,3,1.75,1370,3850,1911,47.6374,-122.279
316500,3,1.75,1600,14250,1979,47.3272,-122.355
942500,5,3.5,3750,9612,1981,47.5511,-122.157
1310000,2,2.25,3950,3938,1991,47.5912,-122.384
856600,4,2.25,2400,13430,1964,47.5987,-122.178
405600,5,1.5,2830,4000,1918,47.5132,-122.262
400000,3,2.25,1190,1149,2008,47.5818,-122.387
330000,3,2,1400,218252,1997,47.7576,-121.934
374950,4,2.75,2730,4683,2005,47.3608,-122.043
405300,3,2.75,2390,7939,1983,47.4987,-122.166
560000,3,2.25,2060,31400,1984,47.6216,-122.056
824000,4,2.25,2490,9864,1961,47.6051,-122.195
260000,3,1.75,1100,10968,1984,47.363,-122.08
760000,4,2.5,2430,6099,1965,47.6777,-122.287
405000,3,2.5,3170,12750,1995,47.3384,-122.336
341500,3,1.5,1130,7223,1961,47.5089,-122.189
465250,5,2,1940,7642,1957,47.7751,-122.38
450000,2,2,1100,3000,1912,47.6797,-122.362
390000,3,1,1200,10800,1955,47.5771,-122.144
420000,3,2.25,2000,8030,1963,47.6188,-122.114
269950,3,2.5,1890,4838,2002,47.4802,-122.279
493000,4,2,1910,2874,1910,47.6101,-122.295
370000,4,2.5,2710,5880,1998,47.3314,-122.172
2250000,5,4.25,4860,9453,1905,47.6196,-122.286
400000,3,1.75,1590,8219,1938,47.7146,-122.217
320000,3,1.5,1240,1221,2009,47.7073,-122.356
715000,4,1,2000,4800,1911,47.6583,-122.351
650000,6,2.75,3610,10003,1966,47.6261,-122.125
218000,5,1.75,1930,8040,1966,47.3109,-122.376
500000,2,1,1280,5400,1964,47.6949,-122.371
460000,4,2,2090,40419,1984,47.4691,-121.993
232500,3,1.5,1940,9887,1969,47.3289,-122.327
408200,3,2.5,1800,5761,1990,47.5293,-122.363
675000,4,2.5,2810,11120,1982,47.6337,-122.044
1360000,4,3.5,3550,11000,1999,47.5506,-122.134
249950,4,1,1330,7980,1952,47.492,-122.333
210000,2,1,750,34133,1950,47.4781,-122.294
429950,4,1,1760,7216,1947,47.7041,-122.355
737500,4,2.5,3200,36276,1993,47.6304,-121.994
710000,4,2,1740,9000,1958,47.6815,-122.198
470000,3,2.5,2100,4700,1999,47.5341,-121.867
1100000,4,3.5,4270,40097,1993,47.7354,-122.078
1220000,4,2.5,3190,8684,1967,47.5619,-122.162
422120,3,2.5,1630,4534,1987,47.7148,-122.205
625000,5,2.5,2990,15085,2007,47.746,-122.218
385200,4,1,1550,7740,1954,47.5222,-122.375
500000,3,2.25,1690,4964,1989,47.5756,-122.01
308000,4,2.25,1960,12243,1989,47.3405,-122.058
565000,3,2.75,2390,9966,1977,47.5433,-122.185
581000,3,2.5,2600,4438,2004,47.6799,-122.034
361000,3,2,1950,8698,1999,47.39,-122.153
419000,2,2.25,1180,1253,2008,47.6124,-122.309
347000,3,2.5,1680,4308,2004,47.4802,-122.179
625000,4,2.25,2220,36085,1989,47.5839,-121.991
2400000,4,4.25,4890,15188,1999,47.5602,-122.227
379000,3,3.25,2660,17852,2014,47.3077,-122.011
310000,3,1.5,1150,3323,1988,47.5707,-122.017
250000,2,2,1130,5500,1941,47.3839,-122.225
682000,5,2.75,2760,5000,2005,47.539,-122.188
246500,3,2,1430,8919,1992,47.2118,-121.983
310950,4,2.5,2030,4997,2004,47.393,-122.184
1100000,3,2,3010,5000,1931,47.6347,-122.396
287500,3,1,1810,7200,1954,47.7493,-122.351
431000,3,1,1810,7200,1954,47.7493,-122.351
226000,3,1,970,5000,1968,47.5282,-122.279
825000,3,1.75,2010,3090,1926,47.682,-122.348
175000,4,1,1300,6030,1947,47.4778,-122.286
465750,3,1.5,1260,10350,1959,47.6357,-122.123
659000,4,2.25,2610,24931,1983,47.5771,-122.05
350000,3,2.25,1780,16290,1987,47.4622,-122.127
270000,4,2.25,1900,8600,1975,47.3102,-122.381
662500,6,2.25,2450,25600,1957,47.6061,-122.117
249900,3,1.75,1380,14000,1939,47.294,-122.281
324500,3,1.75,1920,11340,1977,47.3272,-122.362
430000,2,1.75,1350,4003,2004,47.7176,-122.033
419950,2,1.75,1350,4003,2004,47.7176,-122.033
285000,4,1.75,2510,7440,1962,47.3748,-122.276
332000,4,2.5,2470,7780,2002,47.3337,-122.191
320000,3,1,1340,5175,1987,47.7321,-122.34
428750,3,1,1620,30736,1911,47.5719,-122.119
330000,3,2.25,2300,35287,1977,47.2477,-121.937
456500,4,3.5,2000,2309,2008,47.7027,-122.361
352000,3,2.25,1640,11050,1972,47.4723,-122.121
664000,4,2,1530,4080,1912,47.6645,-122.325
628000,3,1.75,4000,11894,1987,47.7738,-122.203
512000,3,1.75,1610,12555,1977,47.6618,-122.136
254000,3,2,2070,9000,1969,47.3085,-122.376
287653,3,1,1050,16050,1960,47.3841,-122.006
438000,3,2.5,1520,1304,2006,47.5446,-122.385
450000,4,1.75,2390,23899,1949,47.7557,-122.237
327000,5,2.75,2400,8050,1998,47.2635,-122.209
370500,4,2.5,1790,6120,2005,47.4829,-122.128
265000,3,2.5,1720,6271,1993,47.3898,-122.049
450000,4,2.75,2980,13260,1979,47.5152,-122.197
425000,3,1,1520,213444,1988,47.5081,-122.093
166600,3,1.75,1150,8690,1977,47.3729,-122.115
565000,3,1,910,5212,1951,47.6742,-122.284
539900,3,1.75,1650,10150,1976,47.6963,-122.169
910000,3,3.5,2480,3200,2010,47.5951,-122.307
280000,4,2.5,2050,7416,1990,47.2658,-122.219
275000,3,2.25,1420,8549,1989,47.3576,-122.039
467000,3,2.5,3460,6590,2001,47.4802,-122.188
457500,3,2.5,1500,4445,1996,47.5682,-122.005
381156,2,1,1320,3090,1908,47.5517,-122.276
289999,5,2.5,2180,8240,1977,47.3122,-122.191
469950,3,2.25,1620,8701,1962,47.6071,-122.137
795000,3,2,2920,13650,1975,47.6652,-122.188
785000,4,2.5,3300,10514,1984,47.6323,-122.036
860000,3,2.25,3060,12095,1983,47.5611,-122.106
1100000,0,0,3064,4764,1990,47.6362,-122.322
147500,3,1,1530,8498,1959,47.404,-122.203
390000,3,2,1910,11576,1978,47.7356,-122.198
229000,3,1,1020,8100,1954,47.3586,-122.314
185000,3,1,1150,8100,1932,47.494,-122.307
200000,4,2,1920,4822,1914,47.5507,-122.381
225000,4,2.25,1800,9350,1969,47.2959,-122.191
720000,3,1.75,2040,4000,1924,47.6675,-122.289
930000,4,2.5,2200,4000,1908,47.6402,-122.37
1270000,5,2.5,3200,17204,1952,47.6209,-122.222
700000,5,3.25,2400,3118,1928,47.6094,-122.291
466000,2,1.5,1140,1058,2005,47.6608,-122.333
374000,3,1.5,1330,10640,1976,47.7364,-122.193
480000,3,2.5,1940,10035,1994,47.7438,-122.172
1010000,4,1,1820,5400,1923,47.6476,-122.318
395000,4,2.5,2910,5000,2002,47.3782,-122.127
340000,2,1,1090,6771,1954,47.5185,-122.352
209000,3,2,1230,1340,2003,47.526,-122.361
431650,5,2.5,1710,7700,1962,47.5922,-122.146
980000,5,2.5,3160,11470,1971,47.5368,-122.216
660000,3,2.5,2680,28243,1993,47.7637,-122.05
730000,4,2.25,2190,9009,1977,47.6916,-122.188
291500,3,1.75,1260,9600,1988,47.3592,-122.076
800000,4,2.5,2570,50308,1993,47.7418,-122.039
839900,4,3.5,3810,13592,2013,47.5134,-122.2
200000,1,1.5,1010,1157,2007,47.5492,-122.372
300000,3,2,1480,6698,1979,47.4614,-122.168
530000,3,1.75,1250,6041,1942,47.69,-122.304
314950,3,2.25,1654,8479,1995,47.3627,-122.037
255000,3,1.75,1410,9315,1960,47.3969,-122.198
550000,5,2.75,2160,5720,1950,47.5728,-122.304
435000,3,1,1400,4800,1917,47.5499,-122.391
615000,4,2.25,2500,10062,1975,47.639,-122.1
205000,3,2,1410,8384,1985,47.3315,-122.263
384000,4,1.75,2100,7135,1955,47.5353,-122.349
324000,3,2.5,1750,7208,1994,47.4315,-122.192
645000,3,1.75,2070,5500,1946,47.6733,-122.301
570000,3,3.25,1570,1777,2007,47.6655,-122.369
324000,3,2.5,1920,5322,1999,47.4095,-122.195
270000,2,1,1000,10320,1943,47.527,-122.356
290000,5,1.5,2120,7700,1962,47.4599,-122.172
342000,3,1.75,1660,16275,1990,47.6903,-121.915
255000,3,1.5,1340,8450,1958,47.4405,-122.28
800000,3,2.25,2380,11824,1972,47.5371,-122.218
451000,3,1.75,1560,4049,1926,47.5666,-122.375
990000,4,2.5,2780,10480,1967,47.6597,-122.204
288400,4,2.5,1860,6687,1983,47.4046,-122.186
420000,3,1.5,2390,4600,1920,47.5383,-122.268
359000,2,2.75,1370,1140,2009,47.7052,-122.343
390000,4,3,2570,262018,1988,47.4417,-122.09
545000,5,2.5,2520,7863,1981,47.7096,-122.199
288349,3,1,1250,18616,1972,47.3414,-122.047
299900,3,2.25,1560,35026,1985,47.3023,-122.069
891000,4,2,2330,5000,1925,47.6804,-122.358
1200000,3,2,3660,22410,1947,47.6972,-122.4
378000,4,2.5,2790,4650,2004,47.3556,-122.026
299995,2,1,1060,7200,1951,47.7463,-122.315
253000,3,2.5,2020,6564,1994,47.3545,-122.158
350000,3,2.25,1580,47916,1979,47.5583,-121.852
315000,2,1,970,5665,1908,47.5513,-122.273
570000,4,3,1490,6766,1915,47.5446,-122.382
971000,5,3.5,4390,10140,2005,47.7174,-122.282
915000,5,2.5,2750,5589,1910,47.6364,-122.3
419000,4,1.5,2150,23568,1950,47.4522,-122.355
260000,4,1.75,1810,7480,1977,47.3275,-122.361
1320000,3,3,2230,12968,1990,47.6271,-122.197
369950,3,1,2430,10720,1977,47.4895,-121.787
1030000,3,2.5,3680,13384,1994,47.5484,-122.119
601000,3,1.75,1330,6743,1958,47.7012,-122.286
460500,3,1,1490,10650,1963,47.663,-122.178
720000,3,2.5,2020,1159,2000,47.6617,-122.356
851000,4,2.5,3130,13202,1996,47.5878,-121.976
550000,4,3,2670,5000,1916,47.5784,-122.377
700000,4,1,1980,4560,1920,47.6606,-122.331
323000,3,1.75,2100,14850,1963,47.3622,-122.059
345500,3,1,1350,8581,1944,47.7612,-122.362
378000,4,1.5,2140,7920,1959,47.5491,-122.272
385000,3,2,1010,7380,1982,47.6273,-122.062
425000,2,1,970,2970,1910,47.6233,-122.319
210000,4,2,1520,6174,1920,47.2105,-121.989
630000,4,2.5,2740,43101,1993,47.7649,-122.049
335000,3,1.75,1570,7500,1953,47.4999,-122.368
196500,3,1,1320,9000,1966,47.3461,-122.272
582800,4,2.75,2550,7636,1986,47.6471,-122.06
440000,3,1.75,1560,7207,1983,47.7283,-122.222
752500,4,2.25,2360,8616,1974,47.6495,-122.198
265000,3,1,1070,9000,1950,47.4061,-122.33
397500,3,1.25,1510,13737,1961,47.7289,-122.283
524250,3,2.5,1710,3469,1999,47.546,-122.011
765000,4,2.75,2790,10819,1996,47.5515,-122.08
648000,4,2.5,2620,5450,2001,47.6301,-122.019
469500,5,2.5,2970,24759,1969,47.3908,-122.173
237500,3,1.75,1050,7854,1975,47.3011,-122.369
216000,3,1,1280,8712,1956,47.3298,-122.297
427200,3,1,1030,8400,1963,47.5364,-122.173
718000,5,3,3070,9804,1968,47.5702,-122.128
420000,2,2.75,1760,4139,2010,47.5175,-121.878
379000,2,1,930,5400,1952,47.6971,-122.372
326100,2,1,880,7683,1942,47.7145,-122.361
535000,3,2.5,1360,1016,2003,47.6774,-122.324
283000,4,2.75,2130,8560,1992,47.1949,-122.01
260000,3,1,1480,7469,1940,47.5048,-122.301
399000,4,1,1500,6388,1951,47.5303,-122.378
484950,3,2.25,1670,5004,1987,47.5688,-122.017
585000,4,2.5,2160,8158,1952,47.6948,-122.328
645000,4,2,2780,11583,1955,47.7293,-122.284
253000,3,2,1490,7651,1988,47.3211,-122.325
178500,2,1,740,6460,1953,47.5077,-122.344
291000,4,2.5,1860,6325,1991,47.3492,-122.03
199950,2,2.75,1590,20917,1920,47.2786,-122.25
553500,2,1,850,2340,1922,47.6707,-122.328
189950,2,1,1030,4188,1981,47.3738,-122.057
289000,3,2,1850,9550,1988,47.3225,-122.273
270000,3,2,1560,8853,1967,47.4312,-122.171
258000,4,1.75,1730,8320,1977,47.327,-122.361
530000,3,2.5,1930,7214,2005,47.7191,-122.309
245000,3,2.25,1422,3677,2012,47.3204,-122.178
563000,3,2,1380,5000,1917,47.6807,-122.369
515000,3,2.5,2430,4203,2001,47.5346,-121.875
325000,4,2.5,2610,7091,1987,47.3017,-122.349
540000,3,2.25,2000,217800,1996,47.5599,-121.911
280300,2,1,920,5000,1949,47.7008,-122.338
475000,3,1.75,2020,8970,1981,47.7571,-122.145
900000,4,2.25,2460,44431,1957,47.6042,-122.147
538200,4,3,1780,7260,1964,47.627,-122.114
429000,2,1,1080,3600,1922,47.6078,-122.291
164808,3,1,1250,5411,1980,47.5064,-122.265
520000,4,2.25,1870,7700,1977,47.6937,-122.127
475000,3,1.75,1700,8432,1977,47.7221,-122.317
283000,4,1.5,1480,47045,1942,47.4809,-122.3
321500,4,2.5,1930,6228,2000,47.3572,-122.191
287000,3,2.25,1370,6000,1992,47.3484,-122.033
375000,3,1.75,960,8106,1962,47.6737,-122.156
349500,3,1.75,1260,7128,1969,47.7263,-122.205
446450,3,1.5,1480,7749,1960,47.5144,-122.379
315000,4,2.5,1930,9643,1992,47.4065,-122.18
271310,2,1,870,5340,1906,47.5849,-122.302
315000,4,1,1300,8400,1953,47.7612,-122.332
245000,3,1.75,1490,6930,1990,47.3682,-122.179
543115,2,1,1380,5484,1947,47.6382,-122.399
2450000,4,4.25,4250,6552,2008,47.5747,-122.283
554000,2,2,1920,6045,2003,47.7107,-122.031
249900,3,1.75,2080,12522,1950,47.267,-122.25
768000,3,2.5,3220,54160,1981,47.5468,-122.109
980000,4,3,3680,5854,1967,47.6327,-122.395
395000,5,2.5,2070,9600,1962,47.4997,-122.364
415000,3,1.75,1480,2200,1995,47.6969,-122.35
380000,4,2.5,2000,6921,2003,47.3559,-122.014
566000,3,2.5,1560,5259,1999,47.5985,-122.016
550000,4,2.5,1940,10500,1976,47.683,-122.114
512031,3,1.75,1540,3000,1920,47.6769,-122.36
197500,2,1,820,8860,1950,47.452,-122.19
470000,3,2.25,1780,8784,1977,47.701,-122.172
590000,3,1.75,1560,242629,1981,47.6493,-121.956
465000,4,2.25,2210,8862,1977,47.7725,-122.198
499000,2,1.75,2040,114562,1968,47.4985,-122.092
515000,3,2.25,1920,11500,1972,47.5498,-122.188
716500,3,1.75,1930,5000,1936,47.6582,-122.278
850000,4,3.25,3450,6500,1994,47.5437,-122.388
1050000,4,3.25,3440,35021,1983,47.6476,-122.184
648000,4,2.5,2380,13435,1992,47.5833,-122.028
620000,4,2.25,2400,5350,1929,47.6763,-122.37
935000,4,4.5,5670,84267,2008,47.323,-122.044
379000,3,1,1140,10320,1963,47.7168,-122.196
699000,3,1.75,1670,5375,1952,47.6416,-122.397
528000,4,2.25,1910,8005,1960,47.7259,-122.298
425000,3,1.75,1560,9452,1974,47.5197,-122.18
1040000,5,3.25,4475,6642,2014,47.6849,-122.018
790000,4,2.75,2840,11900,1961,47.5271,-122.386
399950,3,1,1020,18050,1969,47.5254,-122.043
275000,3,1.5,1410,9000,1953,47.7635,-122.35
550000,3,1,1520,2500,1912,47.6347,-122.352
140000,1,1,730,6890,1926,47.467,-122.215
250000,3,1,1190,6250,1954,47.5658,-122.292
318000,3,2.25,1410,8909,1988,47.3983,-122.31
505000,2,1,1240,57000,1962,47.597,-122.059
360000,3,1,1050,9206,1954,47.7071,-122.301
1240000,4,2.75,2680,8500,1962,47.5634,-122.156
986000,3,2.5,2380,16080,1964,47.5262,-122.386
515000,2,1,1060,4228,1906,47.6231,-122.293
320000,3,1.75,2300,41900,1939,47.477,-122.292
310000,4,3,2010,7426,1951,47.5042,-122.265
356700,2,1,1090,5000,1942,47.5258,-122.378
775000,4,1.75,2320,5595,1956,47.6397,-122.388
325000,3,1,1040,7541,1951,47.7565,-122.339
825000,2,1,1150,12775,1908,47.502,-122.222
515000,3,2.5,2360,11254,1990,47.3356,-122.333
490000,3,1.5,1970,3400,1929,47.6163,-122.292
675000,4,3,2690,28300,1954,47.4458,-122.343
360000,4,2.5,2080,4080,1962,47.572,-122.29
550000,4,2.5,2080,4080,1962,47.572,-122.29
225000,3,1.5,1370,9000,1962,47.4973,-122.328
500000,3,2.75,3410,9360,1967,47.4497,-122.147
385000,4,2,1850,11700,1969,47.4702,-122.12
448000,3,2.25,1530,3056,2003,47.6817,-122.035
730000,5,1.75,2690,21357,1952,47.5831,-122.191
575000,4,1.5,2810,7140,1954,47.5252,-122.382
430000,3,1.75,1810,7300,1976,47.7299,-122.192
435000,3,2.5,1560,3987,2002,47.687,-122.043
241000,3,1,1010,9611,1973,47.3006,-122.066
453500,2,1.75,1000,1760,1924,47.6261,-122.355
285000,2,1.5,990,1380,2001,47.7218,-122.356
151000,2,1,720,4222,1942,47.4965,-122.186
631000,5,2,2270,2400,1905,47.6051,-122.319
285000,2,2.5,1380,1073,2011,47.5462,-122.369
195000,3,1,1260,8378,1959,47.3274,-122.348
817500,4,2.5,2910,35679,1987,47.5859,-121.991
550000,3,2,1810,12825,1960,47.5953,-122.14
1130000,4,2.5,3160,8281,1995,47.6699,-122.195
609850,2,2.75,1910,1369,2002,47.6544,-122.373
200000,3,1,1230,4380,1947,47.5352,-122.361
367000,4,2.5,2960,6219,2006,47.3603,-122.037
275000,2,1.5,1270,32175,1947,47.3347,-122.304
350900,4,2.5,2540,12843,1992,47.3866,-122.169
660000,4,3.25,3030,9273,1988,47.5747,-122.014
525000,3,1.75,1520,8835,1957,47.6054,-122.118
